193 , 200
154 , 190
9 , 8
40 , 171
62 , 147
95 , 111
159 , 187
122 , 167
58 , 83
73 , 128
125 , 25
19 , 162
38 , 149
145 , 32
47 , 180
150 , 132
198 , 187
93 , 167
23 , 143
55 , 5
103 , 59
54 , 137
8 , 176
193 , 77
34 , 2
76 , 129
20 , 68
63 , 55
70 , 192
6 , 73
80 , 122
45 , 123
79 , 149
89 , 19
78 , 167
172 , 34
55 , 156
107 , 137
158 , 188
24 , 23
158 , 108
29 , 153
32 , 195
146 , 154
100 , 181
1 , 196
20 , 97
197 , 82
37 , 136
47 , 82
10 , 21
12 , 45
1 , 38
103 , 15
152 , 43
5 , 83
46 , 2
175 , 117
63 , 151
81 , 77
128 , 169
19 , 181
174 , 26
87 , 15
104 , 103
151 , 52
186 , 55
177 , 85
56 , 11
174 , 28
64 , 167
107 , 192
145 , 193
41 , 92
145 , 91
59 , 97
185 , 117
33 , 164
182 , 40
178 , 185
142 , 110
67 , 179
103 , 26
49 , 55
166 , 87
130 , 192
100 , 192
85 , 140
134 , 96
33 , 109
42 , 171
53 , 144
130 , 89
93 , 39
18 , 73
114 , 110
46 , 125
145 , 69
191 , 96
192 , 113
107 , 186
66 , 77
197 , 157
73 , 174
122 , 29
40 , 152
50 , 158
20 , 3
57 , 59
135 , 53
182 , 68
120 , 166
141 , 22
11 , 87
11 , 31
152 , 72
89 , 133
155 , 11
25 , 106
186 , 197
50 , 22
31 , 162
193 , 23
93 , 117
90 , 104
172 , 14
110 , 172
1 , 182
184 , 180
178 , 151
55 , 7
56 , 3
149 , 60
52 , 76
181 , 90
121 , 167
92 , 6
58 , 37
30 , 144
192 , 184
183 , 9
102 , 82
166 , 139
147 , 48
163 , 87
36 , 138
145 , 5
160 , 4
95 , 114
199 , 168

193 , 199
155 , 190
9 , 9
41 , 171
63 , 147
94 , 111
159 , 188
122 , 166
58 , 84
73 , 129
126 , 25
18 , 162
38 , 150
145 , 31
47 , 181
150 , 133
199 , 187
94 , 167
23 , 142
54 , 5
103 , 58
55 , 137
9 , 176
193 , 76
33 , 2
